"idx","MMM","ABT","ACE","ACT"
"1995-04-24",0.2165641621683978,3.9682522788037966,0.9569396656101015,-1.2459035471081958
"1995-04-25",-2.26904110397792,-1.5267157020665167,0.4739295101704455,1.2616221421280827
"1995-04-26",0.6080712930075505,2.325579530495969,-0.471694013044921,-1.2459035471081958
"1995-04-27",0.8791217759771541,0.0,0.0,3.7184572094186352
"1995-04-28",-0.653594716982886,0.9469656126974701,-1.421805504669238,-0.38412036306181285
"1995-05-01",-1.0416666797988916,0.18761577857728806,-1.9230783101688687,0.3856015370860444
"1995-05-02",0.0,1.3108573823069847,0.0,1.6645314907151043
"1995-05-03",1.4958474668301358,0.9242147307690907,1.4705882940301063,1.1335060430983868
"1995-05-04",0.4366806834673387,-1.4651999297218055,-0.9661821758323641,0.37359613707943495
"1995-05-05",-0.21739335761490342,1.115242981111142,-0.48780634145602075,0.0
"1995-05-08",-0.8714605762820016,0.7352900789603822,0.0,-0.744415400625198
"1995-05-09",0.0,-2.189778490841854,-0.4901946054445494,1.562501367441027
"1995-05-10",3.6263753753213557,0.9328340267457991,0.4926093499036943,0.0
"1995-05-11",0.1590663765634437,1.2938993642069185,-0.4901946054445494,0.0
"1995-05-12",-0.1588137572742565,-5.291970444721928,0.0,2.892307807463834
"1995-05-15",0.31813497859745077,-0.9633893827915241,-2.463049471548695,4.665074567727467
"1995-05-16",0.2114131631522742,1.945523368537061,-1.8518486117701571,-2.8571392751697067
"1995-05-17",-2.056959923237356,0.0,1.0291597923937301,0.35294137644219514
"1995-05-18",-3.93106698914647,-2.2900803144759507,-1.0186759887032215,-1.817117652264555
"1995-05-19",-0.22421825449511212,0.0,-0.5145814700144191,-0.7164213787966167
"1995-05-22",1.7415715485573857,0.7812459241992364,-1.0344820440007174,-0.6013247620110129
"1995-05-23",0.8834899365200322,1.9379796789277481,1.0452954376095613,0.6049625516348911
"1995-05-24",-0.21893997603154025,-2.28136420090711,1.0344841694108986,0.7215910110673684
"1995-05-25",-1.0422406364676728,2.3346255115529235,0.0,8.59701120495291
"1995-05-26",-0.8869135109905946,-0.7604538071583122,-0.5119450714912488,-2.089060390220543
"1995-05-30",0.0,1.7241345375884842,1.0291597923937301,-0.1684479668885852
"1995-05-31",3.4675654179538995,1.883243490761366,1.3582312809192087,3.374579537952971
"1995-06-01",-1.8918947003915165,0.0,-0.8375230691642921,0.6528820435274474
"1995-06-02",-0.6060560263473569,-0.9242126566054831,0.33783939521763173,-0.3243229332673958
"1995-06-05",0.22172544812470996,-1.3059672661540844,0.0,-0.7049931812171617
"1995-06-06",0.0,1.7013203729159265,0.5050511050699535,-0.655382936183968
"1995-06-07",0.16592750760129338,-0.7434923193961107,2.5125659796866318,1.7042290722727893
"1995-06-08",0.22087356707891637,0.9363263632201857,3.431368449843042,1.35134929066143
"1995-06-09",-0.3856743586629463,-1.4842251626700165,0.4739295101704455,2.666665812749658
"1995-06-12",1.0508833969528952,1.506586295566148,0.47169901369392697,0.6233749444644054
"1995-06-13",1.0399603868570306,1.6697571819328294,3.129892503543563,2.632935088625077
"1995-06-14",-0.21668489859271167,-1.2773714629689903,0.0,1.2072390073311734
"1995-06-15",-0.597179750830712,0.0,0.45523305164802963,-1.8389707295374258
"1995-06-16",-0.655382936183968,1.2938993642069185,-0.4531700717014697,-4.405060363087676
"1995-06-19",2.089061675435877,0.9124072883944345,-1.36570841451652,-3.336866273455552
"1995-06-20",-1.615508395865628,0.36166242597190923,1.384618262638293,7.178083844662919
"1995-06-21",-0.6568134883696786,0.5405356507638848,3.641879040722773,-0.3067485622652466
"1995-06-22",0.22038248600158017,2.688176732427605,5.56369195726083,-0.30769564365525914
"1995-06-23",-0.43980003466420614,-0.8726005479305243,0.0,1.5946509865326863
"1995-06-26",0.0,-2.288731908280306,-2.496528159719491,-0.9620226681346988
"1995-06-27",-0.16565264429732052,-1.6216178830927075,-1.564719054686592,-1.5848666945148082
"1995-06-28",-0.884951052449845,0.9157475443566154,-0.43352754448502395,-0.3116932249079052
"1995-06-29",-1.7299121845369747,0.0,-1.741654758398159,-0.36477308067599523
"1995-06-30",0.45428877689543956,-0.5444624014002253,1.3293989657110927,1.9874519876795116
"1995-07-03",0.45222948508332195,0.3649643789825685,-1.7492694850799184,-1.282050804660373
"1995-07-05",1.5194175389914077,-1.9999992828830915,0.8902090006921659,-0.6753293326051568
"1995-07-06",1.0532176993204523,-0.5565852925282666,0.8823499595246531,-0.3138065946097446
"1995-07-07",1.0422338115416707,-4.1044780323810865,2.1865930793875332,0.9968558327705823
"1995-07-10",-1.6829573493180483,0.5836566769382268,0.427963157930078,-5.194807024043657
"1995-07-11",1.1043635662894014,0.0,-0.8522773479860302,0.7123250509350587
"1995-07-12",0.16384407797687128,-0.7736914796480421,1.7192010367017785,-3.7540796795922926
"1995-07-13",-0.5997840706045032,2.144245513695431,1.9718287068088758,4.409272232059203
"1995-07-14",-0.2194189239701716,0.0,0.0,-1.1911193349576132
"1995-07-17",1.2644271279102837,0.954193674196846,-1.5193397768476502,2.0273980948151804
"1995-07-18",-1.4658009901689972,0.189038452822321,-0.8415192364612856,-0.6444643628040314
"1995-07-19",-0.6060560263473569,-0.18868177172030043,-0.42432717737971304,-6.756757819085379
"1995-07-20",0.8314878164073836,-1.3232470783940742,0.8522713277136162,1.4492715628305453
"1995-07-21",-0.21989786960987523,0.0,-0.42253479913755276,3.94285593706154
"1995-07-24",-0.2203867909124524,0.0,-0.42432717737971304,0.32985282107163005
"1995-07-25",1.2700170785689746,0.9578583779412009,-0.426139438133466,2.4109546603049203
"1995-07-26",-5.888769492657464,0.3795083160038626,0.8559222460168936,-1.0165874607326986
"1995-07-27",1.3904987410297664,2.457470035332765,-1.272988080951587,0.6486446463912499
"1995-07-28",0.0,0.3689991316485841,0.8596035543623426,-1.288941077040906
"1995-07-31",-0.22856838374570865,0.0,-0.426139438133466,-2.0674686476344517
"1995-08-01",0.6300163063732711,-1.4705896358758408,-1.7118386535774688,1.3888866449159876
"1995-08-02",0.22765874989525425,-1.3059672661540844,0.4354151892633551,2.0273980948151804
"1995-08-03",-0.39749787737686226,-0.7561467173903713,0.0,4.726101624300694
"1995-08-04",-1.9954421768978547,0.0,0.43352702120662556,1.2820486712603607
"1995-08-07",0.6399087231805156,-0.5714310860780336,0.43165897497692285,0.9620280235947964
"1995-08-08",-0.8670492581265399,0.574715187314756,-0.8595941799233286,-0.15044671529295117
"1995-08-09",-0.8746326387902847,-0.1904783592790671,0.0,-0.8036136218119272
"1995-08-10",0.0,0.5725226824220719,0.0,1.2658245866471018
"1995-08-11",0.6470544103687415,-1.3282695972935854,0.43352702120662556,-1.8500034091792128
"1995-08-14",0.23378284693411633,1.3461500998032117,2.1582708814239293,-1.324500265198425
"1995-08-15",-0.4664686398157536,-1.89753575426439,0.0,0.36138141371053756
"1995-08-16",0.4686547673343755,-2.901358352420913,0.8450707326051132,1.3374448394059213
"1995-08-17",0.23323156264449807,-0.3984042560221446,-0.8379891317106147,3.451777472122042
"1995-08-18",-0.4653837184111165,0.6000028492387566,0.0,-0.3434787574659426
"1995-08-21",0.0,0.9940380598009613,-0.8450690465306443,0.34466260028285234
"1995-08-22",-0.23378629316971322,0.39370298201899523,1.7045443558716178,1.1776301011918289
"1995-08-23",-0.29291017860407775,0.3921569308976913,-0.4189897782754026,3.055284400537084
"1995-08-24",-1.116332247458851,0.1953104829419683,0.0,-0.8941187704639919
"1995-08-25",0.9506805293860721,0.38986801581339936,0.0,-0.9021856608691814
"1995-08-28",-0.47086792467696537,1.3592245964529903,-0.4207623044818254,0.0
"1995-08-29",0.23654933751808827,0.574715187314756,-1.2676073121773879,-1.7728762991503388
"1995-08-30",-0.235991102129407,0.3809537913310068,2.853072163978898,-1.219512926906141
"1995-08-31",0.4730955800163139,0.0,0.8321734728557573,2.1728396895829505
"1995-09-01",-0.47086792467696537,-0.5692635196493212,0.4126591025434667,-1.4983119112452203
"1995-09-05",0.23654933751808827,0.0,1.6438346991084707,-3.0912624149307733
"1995-09-06",0.41298042356670006,1.1450359199778104,1.6172481496234736,1.2658245866471018
"1995-09-07",-1.5863724345354435,0.7547137152659866,2.785149861713876,0.6000028492387566
"1995-09-08",3.044773297603598,0.0,0.7741914838928388,0.6461183971151918
"1995-09-11",-1.3905019587420187,-0.3745268919345457,3.7131884456201414,2.4691406057961496
"1995-09-12",0.23501573004536258,0.751882547588667,0.0,1.2048201832239647
"1995-09-13",2.0515814537784838,0.9328340267457991,0.37037419635586044,0.0
"1995-09-14",0.4595024897776412,1.8484257488273093,-0.36900748783827986,3.5714265195470496
"1995-09-15",0.6861029757541548,-1.2704211452716718,-0.37037242308587404,-0.8735620790417786
"1995-09-18",-0.6814276801629493,3.4926489958180262,-0.3717473024597462,2.3191127582217863
"1995-09-19",0.22870112296657918,2.131437428391747,-1.1194074817058142,-1.1332695690218553
"1995-09-20",0.0,-0.34782368707196865,-0.37735621519423557,-6.556629847325057
"1995-09-21",-2.6811222806870316,0.8726051951982505,1.5151538129936304,0.5888167508805164
"1995-09-22",0.7034023342177287,-0.34601996635708065,0.7462708240187244,-1.219512926906141
"1995-09-25",-1.1059390278239323,0.8680559432903356,-0.7407428760537349,-1.2345659260684094
"1995-09-26",0.1765757116373612,1.8932896738382388,0.7462708240187244,-0.6000027508390016
"1995-09-27",-0.1762644713926398,-0.8445931017198038,0.49382531783341843,-2.5653900342531455
"1995-09-28",1.8246061878508968,-1.0221501722037507,0.24570135225572276,2.632935088625077
"1995-09-29",1.3294800292626974,-0.17212170040629138,0.0,3.1187138290912797
"1995-10-02",1.0838515719340025,0.17241847000868393,-0.24509914035351077,-1.5121996701557228
"1995-10-03",0.2257343973210979,1.8932896738382388,-0.7370999944708245,-1.5354105091886394
"1995-10-04",-0.3941412164959024,2.533788277276461,0.0,2.5150878198282323
"1995-10-05",1.0740570212703249,-1.647448654507877,0.37128757091688946,6.722273567971171
"1995-10-06",-1.062643622828252,0.502508359442877,-0.739829686687532,2.298855579422532
"1995-10-09",0.0,-0.4999958385572545,0.3726727042427713,-3.1011272222897235
"1995-10-10",-0.9044648843878123,-8.040203590652183,0.0,-1.159554737875379
"1995-10-11",-0.6845363028263551,-2.185787752393775,0.0,3.8010292087066855
"1995-10-12",2.240091541531508,1.1173158648392523,-2.2277214953685176,0.5877002212113513
"1995-10-13",-0.8426992153614865,1.1049701942906776,2.2784796768983817,0.26966293817436426
"1995-10-16",0.0,-0.7285927994122421,3.5891076710972802,-1.389515858831114
"1995-10-17",-0.906516140734126,-0.9174356409799023,0.7168471358498962,1.136368161818213
"1995-10-18",-0.6289338789082333,-0.5555510756373949,0.3558717251132659,-2.247195793542145
"1995-10-19",0.0,3.7243900748493486,-1.0638308639813188,1.7011474808182436
"1995-10-20",1.093212369987806,-0.8976666975037406,-0.3584261145725187,2.8481044805638955
"1995-10-23",-0.45532026000579817,0.36231477889783203,-0.7194196975961353,3.296705801322597
"1995-10-24",0.4574029081163111,-0.3610067979161524,-0.3623220239459157,0.5106393412629417
"1995-10-25",-0.45532026000579817,-0.3623220239459157,0.0,-1.566471187093399
"1995-10-26",-0.22869808652250523,-1.4545477420938369,-2.060603336560307,-2.15053894202909
"1995-10-27",-1.0888288752902264,-0.9225085384078069,-2.97029332601243,-1.670332630552096
"1995-10-30",1.5643091960550137,0.18622318039656083,1.5306157483158556,0.5811320588397395
"1995-10-31",0.9127201173419142,0.9293720899112401,1.5075404619619093,-0.5777744264200302
"1995-11-01",0.0,-0.5524881394415426,0.7425735037257297,1.1622725026136926
"1995-11-02",0.6218152942400801,-1.2962947770019384,3.1941005281022505,4.374728919383886
"1995-11-03",3.932586890194223,0.9380826705787326,1.7857166166681537,-0.2540268044615157
"1995-11-06",-0.5945952439057933,0.3717492799016453,1.4035079765428504,-1.8675706862507635
"1995-11-07",-1.7400727863049248,-0.5555510756373949,1.038060853457412,0.3027674175039685
"1995-11-08",1.770887518083164,1.4897578986709847,-1.3698608307832871,5.131525068930598
"1995-11-09",1.468193616403668,-0.550459389506408,-1.0416666797988916,-1.558655254617236
"1995-11-10",-0.428728324852401,-0.9225085384078069,1.0526315923575114,0.0
"1995-11-13",-1.2378942651138702,-0.7448819007765395,-0.6944474915267951,1.8333329305367796
"1995-11-14",4.414169141758517,0.7504720311066526,-1.0489497451111718,-0.7774123964499391
"1995-11-15",-0.6263005107640551,1.1173158648392523,-1.0600712181213279,-0.2474234024657851
"1995-11-16",4.096638703490019,1.2891386628141488,-0.35714072997867774,2.315009844064164
"1995-11-17",0.807260920863162,0.7272718689990798,1.0752699172319247,-1.7777777103317849
"1995-11-20",0.7507541328232836,0.5415209528412346,1.0638288442542443,0.7815684247021837
"1995-11-21",0.34774322871207186,1.2567313238928124,0.35087412714258637,0.0
"1995-11-22",-0.39604367023018394,-1.241133609056444,0.3496498539462989,-1.020408146717
"1995-11-24",0.0,0.0,-0.6968605871335187,2.0618585654747834
"1995-11-27",0.19880736029795898,0.7181363197440005,0.0,-1.7777777103317849
"1995-11-28",0.0,-0.7130158936461739,-0.7017561112309112,-0.7404351718797164
"1995-11-29",2.3313508559313245,0.0,1.4134257245929316,-1.0774930055464038
"1995-11-30",-0.7755668391568826,-0.35906381860473235,0.0,-1.2987031180275
"1995-12-01",-0.1465525067782747,-3.063067562424804,-1.045298383989568,-0.7640065193180834
"1995-12-04",-0.19569826075926944,0.7434902653158604,1.7605582972169076,1.3259234269324072
"1995-12-05",1.3235321633565444,1.8450138837137642,1.038060853457412,0.253270188427801
"1995-12-06",1.3062377125396374,3.442032773666659,3.99543313233226,0.5052621658989009
"1995-12-07",0.0,-1.5761860969485397,2.305157383019796,-1.8014267739976053
"1995-12-08",0.0,0.8896843729693904,-1.93132623245299,-2.1331104010491653
"1995-12-11",2.244508408889745,0.35273063548657557,0.6564552842646565,-2.7462943650442884
"1995-12-12",0.934146162117,0.0,0.3260905221343924,-3.0927838701674037
"1995-12-13",1.1106018979719856,0.35149630449091696,0.32502707121115915,-0.8325648213625803
"1995-12-14",-1.46452989080319,0.0,-1.2958999613914224,3.1716376175938032
"1995-12-15",-3.0654909554432064,-0.7005248053726154,-0.5470482117621134,-1.0849910473972102
"1995-12-18",1.8687159760760075,-0.17636429507824625,-1.3201288437339032,-6.032903290503877
"1995-12-19",-1.269986734169004,-2.4734951195758526,0.6688971910317809,-0.875485113283947
"1995-12-20",-1.5245394184356775,0.36231477889783203,0.0,9.470070813059728
"1995-12-21",-0.7256940320001903,-0.9025225928651515,1.5503856837427943,3.0927827335352154
"1995-12-22",-2.290451611465294,1.4571950603481598,0.3271539843302751,-1.6086999534772328
"1995-12-26",-0.19950073221799425,0.35906309257660585,0.9782640230403761,0.7954066840216711
"1995-12-27",1.1494257097944827,-1.610018388064327,0.7534945906057411,4.3840395604519244
"1995-12-28",-0.19762446519490107,2.9090909114921626,-0.641026601798067,3.401936070808409
"1995-12-29",2.920792340342415,0.530039766736623,1.935482229019514,-0.487408291885294
"1996-01-02",2.0682988719398,0.35149630449091696,-0.9493648058115145,-2.9387729586541567
"1996-01-03",-0.1885021111857954,0.350261988677425,-0.6389797858639246,2.7754371239860243
"1996-01-04",-0.3777148560663135,1.3961564887092104,0.9646328775202884,-4.869066887159656
"1996-01-05",0.18956945613326504,-2.0654022494224877,-1.2738864926722715,-0.559140955445836
"1996-01-08",-0.7095507174338822,1.7574648232657086,-1.2903230221921858,0.0
"1996-01-09",-1.47689531635522,-0.6908426345429763,-0.9803925090743348,-4.325262658482021
"1996-01-10",-0.7736914796480421,-4.173910011115744,-0.3300341859343692,0.0
"1996-01-11",0.34113053032411855,1.2704221594474374,0.6622532630692124,5.108503785863006
"1996-01-12",-1.117044207303619,-0.3584261145725187,0.6578946818668774,1.5914000097170256
"1996-01-15",0.0,-0.539569068575374,0.6535966815269356,-1.0160925424327005
"1996-01-16",3.438112394916182,-0.5424931622603713,-0.32467179752661,-2.1385810072728773
"1996-01-17",-5.17569237044736,-3.272728347863263,1.6286604073769695,0.7867084157605175
"1996-01-18",-1.7526296026051824,1.1278224997678388,0.6410258323672702,-1.8647051774785761
"1996-01-19",0.0,-0.3717473024597462,1.804670881689474,0.5302709860939947
"1996-01-22",0.5606558249038995,-0.7462714627029743,6.882167142200535,2.7692296750505774
"1996-01-23",-0.7602652518414188,1.6917303905795267,0.8780524629536934,0.5132627031844583
"1996-01-24",1.1746656400594357,0.9242147307690907,0.2901400939927967,-0.5106417694350718
"1996-01-25",0.6057573339784295,-0.1831520715191659,0.5785873883888515,-5.389223506834384
"1996-01-26",2.5589531565240797,1.4678892122794274,-0.5752590122931611,-1.0849910473972102
"1996-01-29",-0.19569826075926944,-0.36166441310115927,0.28929766035423743,-0.5941479185779031
"1996-01-30",-1.1764747737078696,4.718697750645862,0.576927855388143,1.1494257097944827
"1996-01-31",0.19841658571126963,1.2131699253111972,0.5736088715324383,3.9999986320587544
"1996-02-01",1.18812276546858,1.198626637753164,0.855508737583377,-0.8304227816287812
"1996-02-02",0.538162922120855,0.33841132253216166,0.5655029653298005,0.26442899837602063
"1996-02-05",1.5571796318000652,0.5059054016351094,0.2811645281169506,5.49450708209378
"1996-02-06",0.19166344001695368,-1.6778545623883034,-0.2803762096700857,0.0
"1996-02-07",0.5260689085908155,1.7064869312203523,-2.2492974562396295,2.0833346397207464
"1996-02-08",1.7126505310835594,0.3355717856713847,4.026844496015403,-1.5102003475159775
"1996-02-09",0.14031835420738048,0.0,5.990788139157144,-1.5747983113886477
"1996-02-12",1.3077978406133672,1.6722379542733812,1.0434766386609118,1.0526315923575114
"1996-02-13",-1.1065027223649437,-1.1513111009856414,-0.2581761506394553,-1.5833314064600312
"1996-02-14",0.0,-1.9966770265468559,-2.0707493324829795,4.2336992130305395
"1996-02-15",-1.44522490134682,2.716471222504424,-1.3215892950196428,-2.5182787579176025
"1996-02-16",-1.4664119003090281,-1.8181780216679044,-2.3214303973132178,-0.24999698574262874
"1996-02-20",0.0,-1.1784512244478185,-0.2742233190675014,-2.882208612185677
"1996-02-21",-1.5842565187967783,-4.088586827841123,2.658114035673931,-1.0752672240990857
"1996-02-22",2.3414616928630227,1.9538220718918975,1.6071478971482644,0.0
"1996-02-23",-1.1439465993383857,0.0,0.0,0.0
"1996-02-26",-2.2661482247801956,-1.9163794276532253,-0.26362190555117015,-0.521734214462477
"1996-02-27",0.7400146748560044,-0.888102860892348,-0.7929494370866208,-9.877623466049856
"1996-02-28",0.3917754414261898,1.9713290460723787,0.0,4.558684295515358
"1996-02-29",0.19512011203288715,0.8787384360427586,-1.065720526765479,-0.27829204775344785
"1996-03-01",-0.19474013486356911,1.2195161900188323,2.154399156327158,-0.5581365976974895
"1996-03-04",0.0,3.7865707323941677,1.054480872436514,-3.5547214363576884
"1996-03-05",0.7804900676892768,-1.4925395431944932,-1.0434776007286706,0.0
"1996-03-06",0.5808303158961747,-0.1683481352866334,-0.5272451577324588,-2.4248270070398092
"1996-03-07",-0.1924944912532145,1.686340871692349,-1.0600712181213279,1.2922482871035923
"1996-03-08",-4.194788241358527,-2.819236452736107,-2.3214303973132178,-2.453383080789573
"1996-03-11",0.8052347152820882,-0.8532390762313602,-1.9195572854781906,-1.9114653151650618
"1996-03-12",3.145280631430869,0.17211795320404288,-1.11835934186999,-3.1794867096805013
"1996-03-13",-0.968053897301413,-2.0618569528144337,0.8482574871907289,0.635591363704302
"1996-03-14",-2.492666945783084,1.5789456675425972,-1.9626149538712223,-0.31579033012028024
"1996-03-15",0.401001869537132,-2.7633803400774926,0.2859881681383625,0.3167907245952728
"1996-03-18",1.747381158155581,-1.2433359072212435,-0.2851726082200856,5.263158485520991
"1996-03-19",0.7850857628173946,2.3381254155934394,-0.5719779417032056,2.499998709486939
"1996-03-20",-0.19474013486356911,-2.284706121104285,-0.2876355340394099,-0.5853699942994672
"1996-03-21",-0.7317098726600357,1.978416299720287,-0.288463143229889,0.2944025155226182
"1996-03-22",0.0,-0.7054697961060175,3.182254525335182,0.0
"1996-03-25",0.5405356507638848,-0.888102860892348,0.2803723100464506,0.5870866381114226
"1996-03-26",0.3910024277313795,0.8960608025148309,1.6775352158632684,-3.3073891904293884
"1996-03-27",-0.19474013486356911,-1.2433359072212435,-1.374880977103199,1.2072390073311734
"1996-03-28",2.1463394921916734,0.3597154286067994,-0.8364322759186971,-0.29821445468758423
"1996-03-29",-2.6743097208098643,0.35842079662815607,0.0,-0.29910179663025227
"1996-04-01",2.944065362406567,2.678575836751973,0.0,5.000003762209704
"1996-04-02",-1.1439465993383857,-0.17390860343502457,0.0,-0.28571106683417113
"1996-04-03",-0.19286377834041302,0.0,1.6869713289601629,-0.9073584317671912
"1996-04-04",-0.5797131409161826,0.5226510803513218,1.6589909247306522,-1.2048231763224893
"1996-04-08",-1.117588062064867,2.7729602657976082,-1.087938670744193,-0.9268282228657276
"1996-04-09",-0.5896844956163494,-2.0236046396764573,0.8249339827012037,-0.9354967461428054
"1996-04-10",-0.19772426752053818,-2.4096431288470166,-0.27272742119808235,-0.5964242865260538
"1996-04-11",-0.19811349563689795,0.5291048417142008,-1.914309841425088,0.0
"1996-04-12",0.39702606858447176,0.7017508119619764,-0.557619498663342,3.4499981168520044
"1996-04-15",1.334647964525404,-0.6968605871335187,-0.8411226017449591,1.2083118097504952
"1996-04-16",-0.7317098726600357,-0.526320056810714,-0.2827495084739229,4.489019150920748
